Périmètre;Nature;Date;Heures;Consommation;Prévision J-1;Prévision J;Fioul;Charbon;Gaz;Nucléaire;Eolien;Solaire;Hydraulique;Pompage;Bioénergies;Ech. physiques;Taux de Co2;Ech. comm. Angleterre;Ech. comm. Espagne;Ech. comm. Italie;Ech. comm. Suisse;Ech. comm. Allemagne-Belgique;Fioul - TAC;Fioul - Cogén.;Fioul - Autres;Gaz - TAC;Gaz - Cogén.;Gaz - CCG;Gaz - Autres;Hydraulique - Fil de l?eau + éclusée;Hydraulique - Lacs;Hydraulique - STEP turbinage;Bioénergies - Déchets;Bioénergies - Biomasse;Bioénergies - Biogaz; Stockage batterie;Déstockage batterie;Eolien terrestre;Eolien offshore;
France;Données temps réel;2025-04-18;13:30;50514;50900;50400;81;0;343;35560;5343;15544;5667;-1508;935;-11445;11;-3028;430;-2152;-2015;-3993;1;80;0;0;346;0;0;4801;791;75;298;331;306;-4;0;4347;996;
France;Données temps réel;2025-04-18;13:45;50108;50450;49950;81;0;343;35956;5108;15449;5706;-1744;943;-11653;11;-3028;826;-2152;-2015;-3993;1;80;0;0;346;0;0;4815;811;79;306;331;306;-2;1;4197;910;
France;Données temps réel;2025-04-18;14:00;49604;50000;49500;81;0;345;36704;4267;14759;5950;-399;953;-9507;11;-3028;950;-1676;-2015;-1893;1;80;0;0;348;0;0;4837;1029;83;313;334;306;-1;39;3309;958;
France;Données temps réel;2025-04-18;14:15;49101;49350;48900;80;0;342;36006;3949;14257;6015;-294;960;-8312;11;-3028;950;-1754;-2015;-1898;0;80;0;0;345;0;0;4928;1008;79;321;333;306;-12;0;3020;929;
France;Données temps réel;2025-04-18;14:30;47736;48700;48300;80;0;342;35652;0;13756;5970;-295;963;-8604;12;-3028;950;-1793;-2015;-1877;0;80;0;0;345;0;0;4908;945;117;324;333;306;-12;0;0;868;
France;Données temps réel;2025-04-18;14:45;47269;48300;47950;80;0;344;35177;0;13676;5909;-294;962;-8377;12;-3028;950;-1793;-2015;-1896;0;80;0;0;348;0;0;4884;914;111;322;334;306;-10;0;0;859;
France;Données temps réel;2025-04-18;15:00;46700;47900;47600;80;0;342;35104;0;13222;5941;-295;962;-8546;12;-3028;1150;-1688;-2015;-3097;0;80;0;0;344;0;0;4907;919;116;323;333;306;-11;0;0;900;
France;Données temps réel;2025-04-18;15:15;46448;47250;47000;80;0;341;35703;0;12810;6182;-345;965;-9199;12;-3028;1150;-1763;-2015;-3101;0;80;0;0;344;0;0;4931;1126;125;325;334;306;-4;2;0;853;
France;Données temps réel;2025-04-18;15:30;45782;46600;46400;81;0;342;35628;0;12701;6097;-544;969;-9371;12;-3028;1150;-1794;-2015;-3133;1;80;0;0;344;0;0;4954;1027;116;330;333;306;-3;1;0;768;
France;Données temps réel;2025-04-18;15:45;45389;46150;45950;80;0;341;35661;0;12523;6233;-867;969;-9332;12;-3028;1150;-1613;-2015;-3237;0;80;0;0;344;0;0;4934;928;372;330;333;306;-4;0;0;760;
France;Données temps réel;2025-04-18;16:00;44838;45700;45500;81;0;342;35244;0;12272;6333;-865;971;-9331;12;-3028;1150;-1603;-2015;-3272;1;80;0;0;345;0;0;5042;914;377;333;333;306;-5;0;0;762;
France;Données temps réel;2025-04-18;16:15;44096;45150;45000;81;0;341;35871;0;11522;6256;-1281;958;-9325;12;-3028;1150;-1631;-2015;-3284;1;80;0;0;344;0;0;5081;936;238;319;334;306;-5;3;0;670;
France;Données temps réel;2025-04-18;16:30;43915;44600;44500;81;0;339;35969;0;11175;6167;-1444;960;-8996;12;-3028;1150;-1542;-2015;-3374;1;80;0;0;345;0;0;5111;965;91;320;334;306;-5;2;0;705;
France;Données temps réel;2025-04-18;16:45;43560;44500;44350;80;0;338;36266;0;10598;6246;-1282;963;-9379;13;-3028;1150;-1569;-2015;-3372;0;80;0;0;344;0;0;5180;973;94;324;333;306;-6;5;0;724;
France;Données temps réel;2025-04-18;17:00;43296;44400;44200;81;0;340;36332;0;9896;6165;-1509;962;-8690;13;-3028;580;-2200;-2015;-3926;1;80;0;0;344;0;0;5166;913;86;324;333;306;-6;0;0;711;
France;Données temps réel;2025-04-18;17:15;43797;44400;44200;81;0;341;35491;1271;10234;6318;-2251;960;-11834;12;-3028;786;-2200;-2015;-3926;1;80;0;0;344;0;0;5259;861;198;321;333;306;-6;1;629;642;
France;Données temps réel;2025-04-18;17:30;44644;44400;44200;80;0;339;35479;5309;9393;6222;-2303;957;-10826;12;-3028;1150;-2200;-2015;-3926;0;80;0;0;342;0;0;5249;886;87;319;333;306;-5;1;4716;594;
France;Données temps réel;2025-04-18;17:45;44848;45050;44900;81;0;341;36050;5416;8436;6248;-2254;960;-10424;12;-3028;1150;-2199;-2015;-3882;1;80;0;0;343;0;0;5198;960;90;321;333;306;-2;1;4925;491;
France;Données temps réel;2025-04-18;18:00;45718;45700;45600;80;0;340;36635;5422;7741;6336;-2255;961;-9534;12;-3028;2144;-3429;-2015;-3961;0;80;0;0;344;0;0;5272;978;86;322;333;306;-4;0;5088;334;
France;Données temps réel;2025-04-18;18:15;45742;45900;45800;81;0;338;36738;5410;6478;6608;-1000;959;-9860;12;-3028;2940;-3429;-2015;-3961;1;80;0;0;342;0;0;5383;1080;145;320;333;306;-2;0;5086;324;
France;Données temps réel;2025-04-18;18:30;46054;46100;46000;81;0;340;37148;5609;5682;6617;-1004;962;-9373;12;-3028;3284;-3421;-2015;-3925;1;80;0;0;344;0;0;5368;1086;162;323;333;306;-3;2;5206;403;
France;Données temps réel;2025-04-18;18:45;46760;46600;46550;81;0;339;37679;5665;4664;7316;-589;960;-9351;12;-3028;3284;-3403;-2015;-3850;1;80;0;0;343;0;0;5522;1156;638;321;333;306;-3;5;5297;368;
France;Données temps réel;2025-04-18;19:00;47325;47100;47100;80;0;340;37054;5942;3622;8278;-591;962;-8348;12;-3027;2900;-3413;-2015;-3665;0;80;0;0;343;0;0;5484;1513;1281;322;334;306;-10;2;5471;470;
France;Données temps réel;2025-04-18;19:15;47345;47350;47350;81;0;341;37511;6038;2648;9503;-376;962;-9355;12;-3027;2700;-3395;-2015;-3576;1;80;0;0;343;0;0;5875;1987;1641;321;335;306;-3;3;5608;430;
France;Données temps réel;2025-04-18;19:30;47506;47600;47600;80;0;339;37642;6008;2003;10274;-374;964;-9427;12;-3027;2700;-3413;-2015;-3635;0;80;0;0;343;0;0;6017;2407;1850;322;336;306;-3;6;5620;388;
France;Données temps réel;2025-04-18;19:45;47538;47600;47600;76;0;342;37755;6047;1268;11197;-380;963;-9720;12;-3027;2700;-3407;-2015;-3570;0;80;0;0;346;0;0;6092;2415;2689;321;336;306;-4;1;5690;357;
France;Données temps réel;2025-04-18;20:00;47353;47600;47600;344;0;469;37934;6084;775;11243;-377;961;-10069;16;-3028;2700;-3429;-2015;-3593;264;80;0;43;428;0;0;6070;2378;2795;319;336;306;-5;1;5711;373;
France;Données temps réel;2025-04-18;20:15;47255;47250;47250;478;0;612;37837;6305;564;10998;-50;960;-10434;19;-3028;2700;-3431;-2015;-3606;398;80;0;162;454;0;0;6026;2389;2583;318;336;306;-8;0;5920;384;
France;Données temps réel;2025-04-18;20:30;46846;46900;46900;467;0;609;37831;6641;475;10432;-50;957;-10502;19;-3028;2700;-3431;-2015;-3618;387;80;0;158;455;0;0;6097;2323;2012;315;336;306;-7;0;6191;450;
France;Données temps réel;2025-04-18;20:45;47055;47150;47150;741;0;609;37780;7156;344;10220;-48;959;-10690;23;-3028;2700;-3431;-2015;-3618;661;80;0;158;455;0;0;6089;2190;1942;317;336;306;-10;0;6572;584;
France;Données temps réel;2025-04-18;21:00;47225;47400;47400;793;0;610;37751;7524;271;9898;-48;961;-10516;23;-3027;2500;-3424;-2015;-3904;713;80;0;159;455;0;0;6189;2102;1608;319;336;306;-13;0;6904;620;
France;Données temps réel;2025-04-18;21:15;47181;47150;47150;790;0;616;37797;7921;0;9484;-47;960;-10328;23;-3027;2300;-3427;-2015;-3882;710;80;0;161;458;0;0;5807;1741;1936;318;336;306;-6;0;7330;591;
France;Données temps réel;2025-04-18;21:30;46587;46900;46900;789;0;616;37854;8322;0;8735;-48;963;-10635;24;-3027;2300;-3431;-2015;-3937;709;80;0;163;456;0;0;5808;1573;1355;321;336;306;-2;0;7794;529;
France;Données temps réel;2025-04-18;21:45;46191;46350;46350;627;0;620;37722;8808;0;8901;-50;963;-11387;21;-3027;2300;-3431;-2015;-3952;547;80;0;164;457;0;0;5756;1606;1539;322;336;306;-8;0;8335;473;
France;Données temps réel;2025-04-18;22:00;46052;45800;45800;542;0;620;37492;9071;0;8335;-50;962;-10869;20;-2918;2300;-2722;-1839;-3842;462;80;0;165;457;0;0;5761;1442;1132;320;336;306;-43;0;8587;484;
France;Données temps réel;2025-04-18;22:15;46715;46600;46600;446;0;598;37575;9047;0;8305;-49;964;-10127;19;-2918;2300;-3003;-1839;-3842;366;80;0;166;434;0;0;5750;1447;1108;323;336;306;-39;0;8625;422;
France;Données temps réel;2025-04-18;22:30;46979;47400;47400;451;0;546;37702;9120;0;8653;-121;964;-10327;18;-2918;2300;-2912;-1839;-3842;371;80;0;167;380;0;0;5770;1453;1430;323;336;306;-2;1;8747;373;
France;Données temps réel;2025-04-18;22:45;48415;48000;48000;450;0;547;37976;9358;0;9166;-241;966;-9800;18;-2918;2300;-2882;-1839;-3814;370;80;0;167;381;0;0;5768;1569;1828;324;336;306;-1;1;8909;449;
France;Données temps réel;2025-04-18;23:00;47798;48600;48600;449;0;551;37725;9164;0;9128;-253;967;-9925;18;-3028;2300;-3234;-2015;-3828;369;80;0;168;386;0;0;5745;1570;1814;326;335;306;-3;1;8720;444;
France;Données temps réel;2025-04-18;23:15;47311;48200;48200;445;0;458;37781;9226;0;9162;-266;964;-10450;17;-3028;2300;-3234;-2015;-3823;365;80;0;73;388;0;0;5604;1601;1957;322;336;306;-5;2;8686;539;
France;Données temps réel;2025-04-18;23:30;46896;47800;47800;346;0;350;37911;9161;0;8664;-263;966;-10230;16;-3028;2300;-3228;-2015;-3826;266;80;0;0;352;0;0;5608;1577;1479;324;336;306;-4;1;8527;634;
France;Données temps réel;2025-04-18;23:45;47258;47050;47200;173;0;346;37796;9094;0;8908;-266;964;-9751;13;-3028;2300;-3234;-2015;-3836;93;80;0;0;350;0;0;5624;1839;1446;322;336;306;-3;2;8482;612;
France;Données temps réel;2025-04-19;00:00;46283;46300;46600;80;0;346;37752;8954;0;8861;-268;963;-10397;12;-3028;2800;-4138;-2385;-3825;0;80;0;0;350;0;0;5592;1755;1514;321;336;306;-2;2;8343;611;
France;Données temps réel;2025-04-19;00:15;46330;45550;46000;81;0;343;38219;9122;0;8742;-267;964;-10880;12;-3028;2800;-4138;-2385;-3977;1;80;0;0;345;0;0;5430;1689;1623;323;335;306;0;12;8337;785;
France;Données temps réel;2025-04-19;00:30;45263;44800;45400;81;0;342;37918;9176;0;8107;-268;960;-11055;12;-3028;2800;-4138;-2385;-4056;1;80;0;0;345;0;0;5424;1630;1054;319;335;306;-3;12;8440;737;
France;Données temps réel;2025-04-19;00:45;43512;43650;44550;80;0;341;37433;9241;0;7388;-762;959;-11172;12;-3028;2623;-4138;-2385;-4056;0;80;0;0;344;0;0;5403;1522;463;318;336;306;-2;13;8466;775;
France;Données temps réel;2025-04-19;01:00;43163;42500;43700;80;0;341;37338;9204;0;7273;-760;956;-11271;12;-2629;2800;-4138;-2385;-4179;0;80;0;0;344;0;0;5350;1414;510;321;329;306;-2;13;8432;771;
France;Données temps réel;2025-04-19;01:15;43250;42700;43350;80;0;342;37533;9087;0;6774;-736;962;-10777;12;-2629;2800;-4138;-2385;-4179;0;80;0;0;345;0;0;5228;1225;321;321;336;306;-8;0;8399;687;
France;Données temps réel;2025-04-19;01:30;42456;42900;43000;80;0;346;37318;9033;0;6756;-1126;961;-10897;13;-2629;2800;-4137;-2385;-4158;0;80;0;0;350;0;0;5251;1181;324;319;336;306;-10;0;8354;679;
France;Données temps réel;2025-04-19;01:45;42250;42600;42750;80;0;341;37344;8944;0;6821;-1125;953;-11095;12;-2629;2800;-4138;-2385;-4168;0;80;0;0;345;0;0;5280;1218;323;312;336;306;-7;0;8251;692;
France;Données temps réel;2025-04-19;02:00;41807;42300;42500;81;0;342;37351;8916;0;6601;-1290;944;-11124;12;-2629;2800;-4134;-2385;-4277;1;80;0;0;345;0;0;5302;1081;218;302;336;306;-6;0;8170;746;
France;Données temps réel;2025-04-19;02:15;41856;41600;42000;81;0;342;37230;8833;0;6500;-1127;940;-10926;12;-2629;2800;-4138;-2385;-4281;1;80;0;0;346;0;0;5259;958;283;299;336;306;-10;0;8076;756;
France;Données temps réel;2025-04-19;02:30;41162;40900;41500;81;0;351;36800;8813;0;6339;-1314;940;-10831;13;-2629;2800;-4138;-2385;-4281;1;80;0;0;354;0;0;5252;963;124;298;336;306;-9;0;8088;724;
France;Données temps réel;2025-04-19;02:45;40218;40150;40800;80;0;348;36463;8726;0;6292;-1726;940;-10888;13;-2629;2790;-4138;-2385;-4281;0;80;0;0;353;0;0;5275;943;74;299;336;306;-11;0;7975;752;
France;Données temps réel;2025-04-19;03:00;39723;39400;40100;80;0;349;36238;8731;0;6270;-1793;939;-11074;13;-2628;2800;-4138;-2385;-4301;0;80;0;0;353;0;0;5254;939;78;298;336;306;-10;0;7907;824;
France;Données temps réel;2025-04-19;03:15;39095;38950;39400;81;0;350;36302;8793;0;6319;-2017;939;-11666;13;-2628;2800;-4138;-2385;-4301;1;80;0;0;354;0;0;5222;914;183;298;336;306;-3;3;7830;963;
France;Données temps réel;2025-04-19;03:30;38492;38500;38700;81;0;350;36351;8640;0;6217;-2930;934;-11140;13;-2628;2800;-4138;-2385;-4305;1;80;0;0;354;0;0;5230;908;79;296;332;306;-4;1;7711;929;
France;Données temps réel;2025-04-19;03:45;38290;38050;38450;81;0;351;36142;8534;0;6227;-2938;936;-11034;13;-2628;2800;-4138;-2385;-4305;1;80;0;0;354;0;0;5239;911;77;299;332;306;-3;1;7645;889;
France;Données temps réel;2025-04-19;04:00;37972;37600;38200;81;0;349;35916;8572;0;6241;-2934;943;-11188;13;-2328;2800;-4136;-2385;-4144;1;80;0;0;353;0;0;5257;907;77;305;332;306;-3;1;7645;927;
France;Données temps réel;2025-04-19;04:15;37521;37250;37900;81;0;349;35072;8519;0;6246;-2885;963;-10815;13;-2328;2800;-4136;-2385;-4145;1;80;0;0;353;0;0;5245;926;75;326;331;306;-3;1;7693;826;
France;Données temps réel;2025-04-19;04:30;37353;36900;37600;81;0;350;34715;8549;0;6244;-2880;962;-10656;13;-2328;2800;-4138;-2385;-4144;1;80;0;0;353;0;0;5257;915;72;325;331;306;-4;0;7832;716;
France;Données temps réel;2025-04-19;04:45;37371;36700;37450;81;0;350;34516;8643;0;6242;-2645;962;-10768;13;-2328;2800;-4138;-2385;-4145;1;80;0;0;354;0;0;5262;906;74;324;332;306;-3;0;7976;667;
France;Données temps réel;2025-04-19;05:00;37051;36500;37300;81;0;348;34403;8636;0;6265;-2638;961;-10997;13;-2328;2800;-3836;-2385;-4354;1;80;0;0;353;0;0;5265;922;77;322;333;306;-2;2;7936;700;
France;Données temps réel;2025-04-19;05:15;37728;36950;37750;81;0;349;34547;8764;0;6284;-2400;964;-10852;13;-2328;2800;-3836;-2385;-4354;1;80;0;0;352;0;0;5274;934;76;323;335;306;-3;1;8096;668;
France;Données temps réel;2025-04-19;05:30;37777;37400;38200;81;0;349;34615;8857;0;6250;-2402;969;-10931;13;-2328;2800;-3836;-2385;-4354;1;80;0;0;352;0;0;5249;928;74;327;336;306;-4;0;8180;677;
France;Données temps réel;2025-04-19;05:45;37941;37750;38350;81;0;349;34775;8905;0;6267;-2403;971;-10991;13;-2328;2800;-3836;-2385;-4354;1;80;0;0;353;0;0;5219;977;71;329;336;306;-7;0;8134;771;
France;Données temps réel;2025-04-19;06:00;38296;38100;38500;81;0;349;34865;8865;0;6332;-2398;984;-10772;14;-2428;2800;-3102;-2385;-4267;1;80;0;0;353;0;0;5220;1040;72;327;352;306;-5;0;8082;783;
France;Données temps réel;2025-04-19;06:15;39004;38150;38750;81;0;348;35002;8623;0;6360;-2401;972;-9971;13;-2428;2800;-3102;-2385;-4267;1;80;0;0;352;0;0;5214;1072;73;321;345;306;-2;1;7970;652;
France;Données temps réel;2025-04-19;06:30;39219;38200;39000;81;0;348;34856;8442;244;6401;-2396;969;-9714;13;-2428;2800;-3102;-2385;-4267;1;80;0;0;352;0;0;5269;1057;75;321;343;306;-6;0;7822;620;
France;Données temps réel;2025-04-19;06:45;39323;38450;39250;81;0;349;34347;8517;246;6436;-1883;965;-9724;14;-2428;2800;-3102;-2385;-4267;1;80;0;0;352;0;0;5265;1098;72;323;337;306;-4;0;7899;618;
France;Données temps réel;2025-04-19;07:00;39394;38700;39500;80;0;349;34414;8400;249;6418;-1883;962;-9585;14;-2776;2314;-2237;-2385;-4190;0;80;0;0;352;0;0;5246;1100;72;322;335;306;-4;0;7822;577;
France;Données temps réel;2025-04-19;07:15;39788;39100;39800;81;0;349;34349;8462;412;6563;-1864;962;-9515;13;-2776;2458;-2237;-2385;-4190;1;80;0;0;352;0;0;5300;1190;72;321;336;306;-2;0;7924;538;
France;Données temps réel;2025-04-19;07:30;40157;39500;40100;80;0;349;34281;8310;590;6483;-1868;963;-9019;13;-2776;2867;-2237;-2385;-4190;0;80;0;0;351;0;0;5269;1145;69;323;335;306;-6;0;7817;493;
France;Données temps réel;2025-04-19;07:45;40550;40100;40550;81;0;349;34511;8255;810;6377;-1867;961;-8916;13;-2776;2867;-2237;-2385;-4190;1;80;0;0;353;0;0;5244;1074;59;320;335;306;-5;0;7755;500;
France;Données temps réel;2025-04-19;08:00;41198;40700;41000;81;0;351;35055;8025;1047;6631;-1865;960;-9080;13;-3028;2600;-1517;-2385;-4264;1;80;0;0;354;0;0;5266;1060;305;319;335;306;-3;2;7560;465;
France;Données temps réel;2025-04-19;08:15;41682;41350;41600;80;0;350;34959;7718;1392;6587;-1869;961;-8486;13;-3028;2600;-1517;-2385;-4264;0;80;0;0;353;0;0;5270;953;364;320;335;306;-4;0;7283;434;
France;Données temps réel;2025-04-19;08:30;42167;42000;42200;80;0;350;34873;7486;1882;6547;-1871;963;-8136;13;-3028;2600;-1517;-2385;-4264;0;80;0;0;353;0;0;5238;953;356;322;335;306;-2;0;7083;402;
France;Données temps réel;2025-04-19;08:45;42777;42600;42700;80;0;350;34724;7229;2489;6905;-1875;960;-8077;13;-3028;2600;-1517;-2385;-4264;0;80;0;0;353;0;0;5272;1051;581;319;335;306;-2;0;6874;355;
France;Données temps réel;2025-04-19;09:00;43214;43200;43200;81;0;351;35599;6746;2804;7179;-1866;962;-8632;13;-3028;2600;-1494;-2385;-4090;1;80;0;0;354;0;0;5350;1110;719;321;335;306;-4;0;6503;244;
France;Données temps réel;2025-04-19;09:15;43538;43850;43600;81;0;350;35729;6398;3504;7245;-1866;963;-8862;13;-3028;2400;-1511;-2385;-4079;1;80;0;0;354;0;0;5358;1204;683;322;334;306;-2;2;6180;218;
France;Données temps réel;2025-04-19;09:30;44049;44500;44000;80;0;350;35159;6118;3825;7102;-1868;961;-7667;13;-3028;2400;-1517;-2385;-3808;0;80;0;0;354;0;0;5305;1180;617;321;334;306;-4;0;5880;238;
France;Données temps réel;2025-04-19;09:45;44465;44800;44450;81;0;350;34671;6071;4386;7026;-1873;955;-7190;13;-3028;2400;-1517;-2385;-4032;1;80;0;0;354;0;0;5224;1159;642;323;326;306;-5;0;5791;279;
France;Données temps réel;2025-04-19;10:00;44758;45100;44900;81;0;351;35410;6003;4992;7143;-2027;962;-8147;13;-3028;2100;-1485;-2384;-2593;1;80;0;0;354;0;0;5308;1177;658;321;335;306;-4;0;5717;286;
France;Données temps réel;2025-04-19;10:15;44650;45050;44700;79;0;305;34304;5869;5666;6348;-2042;963;-6834;12;-3028;2100;-1453;-2384;-2607;0;80;0;0;308;0;0;5113;979;256;323;334;306;-3;2;5596;273;
France;Données temps réel;2025-04-19;10:30;44504;45000;44500;80;0;304;34383;5762;5978;6379;-2044;964;-7291;12;-3028;2100;-1517;-2384;-2348;0;80;0;0;308;0;0;5145;982;251;325;333;306;-4;0;5497;265;
France;Données temps réel;2025-04-19;10:45;44791;45000;44550;80;0;299;34155;5573;6269;6376;-2047;964;-6870;12;-3028;2100;-1517;-2384;-1906;0;80;0;0;307;0;0;5181;991;204;326;333;306;-2;0;5320;253;
France;Données temps réel;2025-04-19;11:00;44599;45000;44600;81;0;300;32538;5386;6479;6181;-2154;964;-5167;13;-3028;2100;-1227;101;-388;1;80;0;0;309;0;0;5143;961;77;324;334;306;-2;0;5148;238;
France;Données temps réel;2025-04-19;11:15;45017;45150;45050;80;0;305;31264;5210;6989;5596;-2945;965;-2436;13;-3028;2100;-1166;101;-167;0;80;0;0;308;0;0;4756;769;70;325;334;306;-6;0;4991;219;
France;Données temps réel;2025-04-19;11:30;45548;45300;45500;81;0;307;30936;5169;7477;5675;-2957;963;-2091;13;-3028;2100;-1444;106;252;1;80;0;0;309;0;0;4796;807;73;325;332;306;-5;0;4901;267;
France;Données temps réel;2025-04-19;11:45;45360;45900;46450;80;0;305;30670;4917;7685;5628;-2953;966;-1927;13;-3028;2100;-1517;106;798;0;80;0;0;309;0;0;4758;799;70;325;335;306;-5;0;4681;237;
France;Données temps réel;2025-04-19;12:00;46259;46500;47400;81;0;305;29932;4802;7997;5640;-2951;966;-503;13;-3028;2100;-1218;223;1851;1;80;0;0;308;0;0;4775;789;76;327;333;306;-4;0;4584;218;
France;Données temps réel;2025-04-19;12:15;47050;46200;47150;81;0;301;30121;4699;8676;5451;-3181;963;-52;13;-3028;2100;-1176;223;2114;1;80;0;0;305;0;0;4729;649;74;324;333;306;-5;1;4503;196;
France;Données temps réel;2025-04-19;12:30;47680;45900;46900;80;0;302;29027;4580;8955;5589;-2574;967;770;14;-3028;2100;-1307;228;2953;0;80;0;0;305;0;0;4752;746;91;328;333;306;-11;1;4422;158;
France;Données temps réel;2025-04-19;12:45;48326;46550;47750;81;0;302;29244;4188;8906;5895;-2504;966;1260;14;-3028;2100;-1326;228;3873;1;80;0;0;306;0;0;4828;852;215;328;332;306;-5;0;4022;165;
France;Données temps réel;2025-04-19;13:00;47793;47200;48600;81;0;302;29526;3262;8138;6112;-2502;965;3710;14;-3024;2100;-838;1194;3263;1;80;0;0;305;0;0;4865;877;370;328;332;306;-4;1;3063;199;
France;Données temps réel;2025-04-19;13:15;46697;45900;47200;80;0;293;29133;2589;6163;6044;-2052;967;3488;15;-3024;2100;-1084;1194;3328;0;80;0;0;296;0;0;4825;856;364;328;333;306;-4;2;2382;207;
France;Données temps réel;2025-04-19;13:30;45779;44600;45800;81;0;295;29277;2516;6274;5744;-2422;977;3044;15;-3024;2100;-1199;1194;3224;1;80;0;0;298;0;0;4773;641;330;340;332;306;-2;1;2299;217;
France;Données temps réel;2025-04-19;13:45;45425;44100;45450;81;0;292;29238;2496;6256;5418;-2612;969;3294;15;-3024;2100;-1209;1194;3520;1;80;0;0;296;0;0;4732;614;72;332;332;306;0;1;2239;257;
France;Données temps réel;2025-04-19;14:00;45128;43600;45100;81;0;292;28663;2491;6463;5336;-2680;968;3524;15;-2594;2100;-1261;-287;4484;1;80;0;0;295;0;0;4656;610;70;330;333;306;-5;0;2199;292;
France;Données temps réel;2025-04-19;14:15;44682;43400;44900;81;0;292;28731;2515;5975;5319;-2671;973;3480;15;-2594;1700;-1194;-287;4365;1;80;0;0;295;0;0;4591;655;74;335;331;306;-8;1;2205;310;
France;Données temps réel;2025-04-19;14:30;44138;43200;44700;80;0;292;28605;2547;6129;5350;-2674;978;2843;15;-2594;1700;-1208;-287;4261;0;80;0;0;294;0;0;4624;650;77;341;331;306;-6;1;2218;329;
France;Données temps réel;2025-04-19;14:45;43466;42550;44000;81;0;291;28848;2556;5785;5401;-2902;979;2438;15;-2594;1700;-1231;-287;3791;1;80;0;0;294;0;0;4657;666;79;338;335;306;-7;2;2161;395;
France;Données temps réel;2025-04-19;15:00;43183;41900;43300;81;0;292;28860;2667;5530;5401;-2896;978;2285;15;-2423;1700;-1493;-946;4325;1;80;0;0;295;0;0;4664;656;81;336;336;306;-8;1;2221;446;
France;Données temps réel;2025-04-19;15:15;42783;41650;42900;81;0;293;29086;2774;5178;5505;-3130;980;2029;15;-2423;1700;-1493;-946;3571;1;80;0;0;296;0;0;4669;758;78;336;338;306;-5;0;2269;505;
France;Données temps réel;2025-04-19;15:30;42507;41400;42500;81;0;292;29213;2803;5092;5921;-2511;983;644;15;-2423;1700;-1379;-986;3078;1;80;0;0;295;0;0;4708;1133;80;340;336;306;-5;0;2286;518;
France;Données temps réel;2025-04-19;15:45;41769;40750;41900;81;0;290;29282;2930;4741;6033;-2490;980;-69;15;-2423;1700;-1390;-986;2660;1;80;0;0;294;0;0;4742;1206;85;339;335;306;-4;0;2395;535;
France;Données temps réel;2025-04-19;16:00;41345;40100;41300;81;0;290;29815;3056;4723;6188;-2485;983;-1176;15;-2674;-238;-1516;-2384;1098;1;80;0;0;296;0;0;4898;1200;90;340;336;306;-5;2;2484;572;
France;Données temps réel;2025-04-19;16:15;41116;40000;41200;81;0;290;29519;5037;6725;6255;-1956;983;-5807;14;-2674;2100;-1516;-2380;-922;1;80;0;0;295;0;0;4943;1056;256;340;336;306;-4;0;4438;599;
France;Données temps réel;2025-04-19;16:30;41082;39900;41100;81;0;290;30109;5271;6390;6415;-2569;979;-5877;14;-2674;1700;-1356;-2385;-1797;1;80;0;0;294;0;0;5015;1080;320;338;335;306;-2;1;4665;606;
France;Données temps réel;2025-04-19;16:45;40845;39700;40700;81;0;290;30586;5213;6076;6690;-2513;979;-6549;13;-2674;1700;-1427;-2385;-1980;1;80;0;0;294;0;0;5093;1203;393;336;337;306;-1;1;4592;621;
